Incident_ID,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop
A-5908354,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6639259,False,False,False,False,False,False,False,False,False,True,False,False,False
A-5756010,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5032670,False,False,False,False,False,False,False,False,False,False,False,False,False
A-261627,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2086134,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2467367,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6135421,False,False,False,False,False,False,False,False,False,False,False,False,False
A-858404,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1167796,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2508229,False,False,False,False,False,False,False,False,False,False,False,False,False
A-875294,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5911890,False,False,False,False,False,False,False,False,True,False,False,False,False
A-4001015,False,False,False,False,False,False,False,False,False,False,False,False,False
A-300536,False,False,False,False,False,False,False,False,False,False,False,False,False
A-388010,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4588294,False,False,True,False,False,False,False,False,False,False,False,False,False
A-2446533,False,False,False,False,False,False,False,False,True,False,False,False,False
A-5883272,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4200874,False,False,True,False,False,False,False,False,False,False,False,False,False
A-431874,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5808896,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7723850,False,False,False,False,True,False,False,False,False,False,False,False,False
A-261219,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1808126,False,False,False,False,False,False,False,False,False,False,False,False,False
A-820669,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1860058,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3161835,False,False,False,False,False,False,False,False,False,True,False,False,False
A-3086939,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7479620,False,False,False,False,True,False,False,False,False,False,False,False,False
A-1163076,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1647105,False,False,True,False,False,False,False,False,False,False,False,False,False
A-2154859,False,False,True,False,False,False,False,False,False,False,False,True,False
A-1734078,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2106066,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4335623,False,False,False,False,False,False,False,False,False,False,False,False,False
A-937558,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1712197,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6737564,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3311690,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2032878,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5400537,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4232027,False,False,False,False,True,False,False,False,False,False,False,False,False
A-485681,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4621845,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6752232,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1549532,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4942360,False,False,False,False,False,False,False,False,False,False,False,False,False
A-488402,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2065535,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1435847,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6457786,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5503891,False,False,False,False,False,False,False,False,False,False,False,False,False
A-877804,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7740944,False,False,False,False,False,False,False,False,False,False,False,False,False
A-485525,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1851182,False,False,False,False,False,False,False,False,False,False,False,False,False
A-279455,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1462893,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4242797,False,False,True,False,False,False,False,False,True,False,False,False,False
A-6742839,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2996733,False,False,False,False,False,False,False,False,False,False,False,True,False
A-918955,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3176861,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3568296,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5183679,True,False,True,False,False,False,False,False,True,False,False,False,False
A-429344,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2950528,False,False,True,False,False,False,False,False,False,False,False,False,False
A-887154,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3595804,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6762576,False,False,False,False,True,False,False,False,False,False,False,False,False
A-2667089,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3430276,False,False,False,False,True,False,False,False,False,False,False,False,False
A-276457,False,False,True,False,False,False,False,False,False,False,False,True,False
A-1633440,False,False,True,True,False,False,False,False,False,False,False,True,False
A-7100388,False,False,False,False,True,False,False,False,False,False,False,False,False
A-3425224,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2633855,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2225007,False,False,False,False,False,False,False,False,False,False,False,False,False
